Timestamp,Capture Image Time,Call AI model Time,Send to Serial Time
2025-06-01 14:52:46,0.332287073135376,9.879024505615234,0.0
2025-06-01 14:53:00,0.010985374450683594,1.274170160293579,0.001001119613647461
2025-06-01 14:53:07,0.011287689208984375,1.278928279876709,0.0
2025-06-01 14:53:10,0.01015615463256836,0.841721773147583,0.0009946823120117188
2025-06-01 14:53:12,0.011264562606811523,1.3131513595581055,0.0
2025-06-01 14:53:27,0.011230707168579102,0.8114790916442871,0.0012683868408203125
2025-06-01 14:53:30,0.010418176651000977,1.4564282894134521,0.0
2025-06-01 14:53:32,0.012014627456665039,0.8419754505157471,0.0
2025-06-01 14:54:06,0.012027263641357422,7.12913966178894,0.0005915164947509766
2025-06-01 14:54:13,0.011246681213378906,1.2831721305847168,0.0009970664978027344
2025-06-01 14:55:09,0.010628700256347656,1.490490198135376,0.0003535747528076172
2025-06-01 14:55:11,0.01108551025390625,0.702916145324707,0.0
2025-06-01 14:55:19,0.012285470962524414,0.6703510284423828,0.0004343986511230469
2025-06-01 14:55:22,0.007528543472290039,1.4236254692077637,0.0009551048278808594
2025-06-01 15:10:04,0.320817232131958,9.35927128791809,0.0010097026824951172
2025-06-01 15:10:08,0.03222489356994629,1.2458443641662598,0.0006768703460693359
2025-06-01 15:10:11,0.02678370475769043,1.2992851734161377,0.0009031295776367188
2025-06-01 15:10:17,0.03141474723815918,1.0971672534942627,0.0010006427764892578
2025-06-01 15:10:20,0.025034666061401367,1.4428176879882812,0.0
2025-06-01 15:10:27,0.022929906845092773,1.3236219882965088,0.0004696846008300781
2025-06-01 15:19:56,0.3303518295288086,8.08229947090149,0.0009508132934570312
2025-06-01 15:20:01,0.03325176239013672,1.5773108005523682,0.000988006591796875
2025-06-01 15:20:04,0.031008005142211914,1.1259491443634033,0.0
2025-06-01 15:20:09,0.03116583824157715,1.744511365890503,0.0009706020355224609
2025-06-01 15:20:13,0.03835010528564453,1.5606482028961182,0.0010058879852294922
2025-06-01 15:20:42,0.030048608779907227,1.6056652069091797,0.00020933151245117188
2025-06-01 15:20:48,0.025843143463134766,0.850024938583374,0.001004934310913086
2025-06-01 15:20:53,0.035201311111450195,1.3740627765655518,0.001102447509765625
2025-06-01 15:20:56,0.02797389030456543,0.7522835731506348,0.0
2025-06-01 15:21:18,0.03969883918762207,0.7049505710601807,0.0010018348693847656
2025-06-01 15:21:20,0.032716989517211914,1.3868865966796875,0.0
2025-06-01 15:21:33,0.03316140174865723,9.8259437084198,0.0010175704956054688
2025-06-01 15:22:17,0.03199124336242676,0.9004709720611572,0.0005815029144287109
2025-06-01 15:22:19,0.033106088638305664,1.5024309158325195,0.0
2025-06-01 15:22:50,0.032776594161987305,7.7511820793151855,0.001062631607055664
2025-06-01 15:23:00,0.02001810073852539,5.420902729034424,0.0010042190551757812
2025-06-01 15:25:50,0.037145137786865234,2.5412819385528564,0.0
2025-06-01 15:25:55,0.032538414001464844,1.8733532428741455,0.00048613548278808594
2025-06-01 15:25:57,0.03969311714172363,0.9785587787628174,0.0011801719665527344
2025-06-01 15:25:59,0.033266544342041016,0.8085823059082031,0.0
2025-06-01 15:26:01,0.03748798370361328,0.8313841819763184,0.000993967056274414
2025-06-01 15:26:41,0.028608322143554688,0.9239006042480469,0.0010287761688232422
2025-06-01 15:26:54,0.026475191116333008,1.681405782699585,0.0
2025-06-01 15:27:12,0.012076854705810547,1.5686841011047363,0.0
2025-06-01 15:27:22,0.01668548583984375,1.4353151321411133,0.0010030269622802734
2025-06-01 15:27:30,0.011274099349975586,0.6700773239135742,0.0009849071502685547
2025-06-01 15:27:33,0.014851570129394531,0.603236198425293,0.0009157657623291016
2025-06-01 15:27:43,0.014791488647460938,0.6892604827880859,0.0009968280792236328
2025-06-01 15:27:48,0.012989044189453125,1.3879036903381348,0.001009225845336914
2025-06-01 15:27:53,0.012150287628173828,0.8719549179077148,0.0009846687316894531
2025-06-01 15:27:55,0.009956121444702148,1.4211673736572266,0.0010302066802978516
2025-06-01 15:28:07,0.014062166213989258,0.8705918788909912,0.0009963512420654297
2025-06-01 15:28:09,0.01586127281188965,1.5269012451171875,0.0009744167327880859
2025-06-01 15:28:12,0.012257575988769531,1.5333805084228516,0.0010199546813964844
2025-06-01 15:28:14,0.01199483871459961,0.6215918064117432,0.0010526180267333984
2025-06-01 15:28:17,0.010951519012451172,1.525852918624878,0.0012347698211669922
2025-06-01 15:28:18,0.010327816009521484,0.7103304862976074,0.0009860992431640625
2025-06-01 15:28:20,0.016599416732788086,1.524181842803955,0.0
2025-06-01 15:28:22,0.007527828216552734,0.6848652362823486,0.0008978843688964844
2025-06-01 15:28:23,0.013656854629516602,0.5973811149597168,0.0010018348693847656
2025-06-01 15:28:24,0.0132598876953125,0.6197290420532227,0.001001119613647461
2025-06-01 15:28:26,0.011998176574707031,0.7127707004547119,0.0
2025-06-01 15:28:28,0.01238250732421875,0.7362256050109863,0.0
2025-06-01 15:28:29,0.014267444610595703,0.708824872970581,0.0009932518005371094
2025-06-01 15:28:31,0.011927127838134766,0.7865498065948486,0.0
2025-06-01 15:28:32,0.0116424560546875,0.722614049911499,0.0010180473327636719
2025-06-01 15:28:33,0.011255264282226562,0.6975522041320801,0.0009260177612304688
2025-06-01 15:28:41,0.009574651718139648,0.6065938472747803,0.0005991458892822266
2025-06-01 15:28:45,0.011624336242675781,0.7212052345275879,0.0010323524475097656
2025-06-01 15:28:53,0.012179136276245117,0.6698193550109863,0.0009548664093017578
2025-06-01 15:28:55,0.011015653610229492,0.6018505096435547,0.0010294914245605469
2025-06-01 15:28:58,0.013243913650512695,0.5998799800872803,0.0010230541229248047
2025-06-01 15:29:02,0.008951187133789062,0.7221269607543945,0.0
2025-06-01 15:29:03,0.014030933380126953,0.7002677917480469,0.0
2025-06-01 15:29:05,0.00814056396484375,0.829620361328125,0.0009899139404296875
2025-06-01 15:29:14,0.011516571044921875,0.6099097728729248,0.0008256435394287109
2025-06-01 15:29:15,0.008116960525512695,0.580761194229126,0.0009000301361083984
2025-06-01 15:29:17,0.01418757438659668,0.7012736797332764,0.0007185935974121094
2025-06-01 15:29:18,0.013735771179199219,0.7204155921936035,0.0014226436614990234
2025-06-01 15:29:20,0.012987136840820312,1.4475374221801758,0.0
2025-06-01 15:29:22,0.008244752883911133,0.6819868087768555,0.0010404586791992188
2025-06-01 15:29:23,0.01099252700805664,0.7651586532592773,0.0
2025-06-01 15:29:24,0.01301431655883789,0.6759843826293945,0.0
2025-06-01 15:29:26,0.01280355453491211,0.617408037185669,0.0
2025-06-01 15:29:27,0.016737937927246094,0.6027591228485107,0.0009925365447998047
2025-06-01 15:29:28,0.017011642456054688,0.574054479598999,0.0013260841369628906
2025-06-01 15:29:59,0.01522684097290039,0.9278566837310791,0.0009922981262207031
2025-06-01 15:30:44,0.03083181381225586,1.7200722694396973,0.0010073184967041016
2025-06-01 15:30:45,0.03216195106506348,1.4353454113006592,0.0011680126190185547
2025-06-01 15:30:51,0.03185439109802246,0.6702501773834229,0.0
2025-06-01 15:30:54,0.03500938415527344,1.3493406772613525,0.0010142326354980469
2025-06-01 15:30:56,0.028401613235473633,0.7771008014678955,0.0009281635284423828
2025-06-01 15:30:59,0.028093814849853516,0.7674422264099121,0.0015645027160644531
2025-06-01 15:31:00,0.024947643280029297,0.8350787162780762,0.001008749008178711
2025-06-01 15:31:01,0.03418684005737305,0.6995375156402588,0.0010194778442382812
2025-06-01 15:31:03,0.02915191650390625,0.7476615905761719,0.0010192394256591797
2025-06-01 15:31:05,0.03283357620239258,0.7468357086181641,0.0
2025-06-01 15:31:06,0.03502345085144043,0.699805736541748,0.001001596450805664
2025-06-01 15:31:08,0.02879810333251953,1.3330113887786865,0.0
2025-06-01 15:32:03,0.04123544692993164,1.930116891860962,0.0010924339294433594
2025-06-01 15:33:39,0.03647470474243164,1.936845302581787,0.0
2025-06-01 15:33:41,0.03223443031311035,1.4440279006958008,0.0
